holeid,from,to,Avg depth,X,Y,Z,Lithology_code,MOC_code,Structure_code,GRADE,length,Structure_grp,MOC_grp,Lithology_grp
MRCB26,729.5,730,729.75,10110.2398887,11366.7385401,-563.9795,1,1,0,0.75,0.5,0,4,1
MRCB26,730,730.5,730.25,10110.3755433,11366.9003959,-564.4325,1,15,0,0.41,0.5,0,4,1
MRCB26,730.5,731,730.75,10110.5111979,11367.0622517,-564.8855,1,15,0,0.55,0.5,0,4,1
MRCB26,731,731.5,731.25,10110.6468525,11367.2241075,-565.3385,1,15,0,0.53,0.5,0,4,1
MRCB26,731.5,732,731.75,10110.7825071,11367.3859633,-565.7915,1,15,0,0.68,0.5,0,4,1
MRCB26,732,732.5,732.25,10110.9181617,11367.5478191,-566.2445,1,15,0,0.48,0.5,0,4,1
MRCB26,732.5,733,732.75,10111.0538163,11367.7096749,-566.6975,1,15,0,0.22,0.5,0,3,1
MRCB26,733,733.5,733.25,10111.1894709,11367.8715307,-567.1505,1,78,0,0.28,0.5,0,3,1
MRCB26,733.5,734,733.75,10111.3251255,11368.0333865,-567.6035,1,78,0,0.2,0.5,0,3,1
MRCB26,734,734.5,734.25,10111.4607801,11368.1952423,-568.0565,1,78,0,0.13,0.5,0,3,1
MRCB26,734.5,735,734.75,10111.5964347,11368.3570981,-568.5095,1,78,0,0.18,0.5,0,3,1
MRCB26,735,735.5,735.25,10111.7320893,11368.5189539,-568.9625,1,78,0,0.35,0.5,0,3,1
MRCB26,735.5,736,735.75,10111.8677439,11368.6808097,-569.4155,1,78,0,0.23,0.5,1,5,2
MRCB26,736,736.5,736.25,10112.0033985,11368.8426655,-569.8685,2,20,2,0.21,0.5,1,5,2
MRCB26,736.5,737,736.75,10112.1390531,11369.0045213,-570.3215,2,20,2,0.17,0.5,1,5,2
MRCB26,737,737.5,737.25,10112.2747077,11369.1663771,-570.7745,2,20,2,1.45,0.5,1,5,2
MRCB26,737.5,738,737.75,10112.4103623,11369.3282329,-571.2275,2,20,2,0.03,0.5,1,5,2
MRCB26,738,738.5,738.25,10112.5460169,11369.4900887,-571.6805,2,20,2,0.04,0.5,1,5,2
MRCB26,738.5,739,738.75,10112.6816715,11369.6519445,-572.1335,2,20,2,0.1,0.5,0,4,2
MRCB26,739,739.5,739.25,10112.8173261,11369.8138003,-572.5865,2,18,0,0.06,0.5,0,4,2
MRCB26,739.5,740,739.75,10112.9529807,11369.9756561,-573.0395,2,18,0,0.53,0.5,0,4,2
MRCB26,740,740.5,740.25,10113.0886353,11370.1375119,-573.4925,2,18,0,0.08,0.5,0,4,2
MRCB26,740.5,741,740.75,10113.2242899,11370.2993677,-573.9455,2,18,0,0.72,0.5,0,4,2
MRCB26,741,741.5,741.25,10113.3599445,11370.4612235,-574.3985,2,18,0,0.22,0.5,0,4,2
MRCB26,741.5,742,741.75,10113.4955991,11370.6230793,-574.8515,2,18,0,0.02,0.5,0,2,8
MRCB26,742,742.5,742.25,10113.6312537,11370.7849351,-575.3045,24,8,0,0.01,0.5,0,2,8
MRCB26,742.5,743,742.75,10113.7669083,11370.9467909,-575.7575,24,8,0,0.01,0.5,0,2,8
MRCB26,743,743.5,743.25,10113.9025629,11371.1086467,-576.2105,24,8,0,0.01,0.5,0,2,8
MRCB26,743.5,744,743.75,10114.0382175,11371.2705025,-576.6635,24,8,0,0.01,0.5,0,2,8
MRCB26,746,746.5,746.25,10114.7164905,11372.0797815,-578.9285,24,14,0,0.01,0.5,0,2,8
MRCB26,746.5,747,746.75,10114.8521451,11372.2416373,-579.3815,24,14,0,0.01,0.5,0,2,8
MRCB26,747,747.5,747.25,10114.9877997,11372.4034931,-579.8345,24,14,0,0.07,0.5,0,2,8
MRCB26,747.5,748,747.75,10115.1234543,11372.5653489,-580.2875,24,14,0,0.12,0.5,0,4,3
MRCB26,748,748.5,748.25,10115.2591089,11372.7272047,-580.7405,11,18,0,0.6,0.5,0,4,3
MRCB26,748.5,749,748.75,10115.3947635,11372.8890605,-581.1935,11,18,0,0.14,0.5,0,4,3
MRCB26,749,749.5,749.25,10115.5304181,11373.0509163,-581.6465,11,18,0,0.31,0.5,0,4,3
MRCB26,749.5,750,749.75,10115.6660727,11373.2127721,-582.0995,11,18,0,0.75,0.5,0,4,3
MRCB26,750,750.5,750.25,10115.8017273,11373.3746279,-582.5525,11,18,0,0.06,0.5,0,4,3
MRCB26,750.5,751,750.75,10115.9373819,11373.5364837,-583.0055,11,18,0,0.11,0.5,0,5,3
MRCB26,751,751.5,751.25,10116.0730365,11373.6983395,-583.4585,9,20,0,0.37,0.5,0,5,3
MRCB26,751.5,752,751.75,10116.2086911,11373.8601953,-583.9115,9,20,0,0.13,0.5,0,5,3
MRCB26,752,752.5,752.25,10116.3443457,11374.0220511,-584.3645,9,20,0,0.08,0.5,0,5,3
MRCB26,752.5,753,752.75,10116.4800003,11374.1839069,-584.8175,9,20,0,0.05,0.5,0,5,3
MRCB26,753,753.5,753.25,10116.6156549,11374.3457627,-585.2705,9,20,0,0.01,0.5,0,2,1
MRCB26,753.5,754,753.75,10116.7513095,11374.5076185,-585.7235,1,14,0,0.09,0.5,0,4,3
MRCB26,754,754.5,754.25,10116.8869641,11374.6694743,-586.1765,9,15,0,0.01,0.5,0,4,3
MRCB26,754.5,755,754.75,10117.0226187,11374.8313301,-586.6295,9,15,0,0.01,0.5,0,4,3
MRCB26,755,755.5,755.25,10117.1582733,11374.9931859,-587.0825,9,15,0,0.01,0.5,0,4,3
MRCB26,755.5,756,755.75,10117.2939279,11375.1550417,-587.5355,9,15,0,0.16,0.5,0,4,3
MRCB26,756,756.5,756.25,10117.4295825,11375.3168975,-587.9885,9,15,0,0.01,0.5,0,4,3
MRCB26,756.5,757,756.75,10117.5652371,11375.4787533,-588.4415,9,15,0,0.09,0.5,0,5,3
MRCB26,757,757.5,757.25,10117.7008917,11375.6406091,-588.8945,9,20,0,0.12,0.5,0,5,3
MRCB26,757.5,758,757.75,10117.8365463,11375.8024649,-589.3475,9,20,0,0.08,0.5,0,5,3
MRCB26,758,758.5,758.25,10117.9722009,11375.9643207,-589.8005,9,20,0,0.11,0.5,0,5,3
MRCB26,758.5,759,758.75,10118.1078555,11376.1261765,-590.2535,9,20,0,0.02,0.5,0,5,3
MRCB26,759,759.5,759.25,10118.2435101,11376.2880323,-590.7065,9,20,0,0.06,0.5,0,5,3
MRCB26,759.5,760,759.75,10118.3791647,11376.4498881,-591.1595,9,20,0,0.12,0.5,0,4,1
MRCB26,760,760.5,760.25,10118.5148193,11376.6117439,-591.6125,1,18,0,0.03,0.5,0,4,1
MRCB26,760.5,761,760.75,10118.6504739,11376.7735997,-592.0655,1,18,0,0.3,0.5,0,4,1
MRCB26,761,761.5,761.25,10118.7861285,11376.9354555,-592.5185,1,18,0,0.95,0.5,0,4,1
MRCB26,761.5,762,761.75,10118.9217831,11377.0973113,-592.9715,1,18,0,1.17,0.5,0,4,1
MRCB26,762,762.5,762.25,10119.0574377,11377.2591671,-593.4245,1,18,0,0.17,0.5,0,4,1
MRCB26,762.5,763,762.75,10119.1930923,11377.4210229,-593.8775,1,18,0,0.15,0.5,0,4,1
MRCB26,763,763.5,763.25,10119.3287469,11377.5828787,-594.3305,1,18,0,0.63,0.5,0,4,1
MRCB26,763.5,764,763.75,10119.4644015,11377.7447345,-594.7835,1,18,0,0.05,0.5,0,4,1
MRCB26,764,764.5,764.25,10119.6000561,11377.9065903,-595.2365,1,18,0,0.02,0.5,0,4,1
MRCB26,764.5,765,764.75,10119.7357107,11378.0684461,-595.6895,1,18,0,0.03,0.5,0,4,1
MRCB26,765,765.5,765.25,10119.8713653,11378.2303019,-596.1425,1,18,0,0.24,0.5,0,4,1
MRCB26,765.5,766,765.75,10120.0070199,11378.3921577,-596.5955,1,18,0,0.01,0.5,0,4,1
MRCB26,766,766.5,766.25,10120.1426745,11378.5540135,-597.0485,1,15,0,0.08,0.5,0,4,1
MRCB26,766.5,767,766.75,10120.2783291,11378.7158693,-597.5015,1,15,0,0.07,0.5,0,4,1
MRCB26,767,767.5,767.25,10120.4139837,11378.8777251,-597.9545,1,15,0,0.08,0.5,0,4,1
MRCB26,767.5,768,767.75,10120.5496383,11379.0395809,-598.4075,1,15,0,0.07,0.5,0,4,1
MRCB26,768,768.5,768.25,10120.6852929,11379.2014367,-598.8605,1,15,0,0.15,0.5,0,4,1
MRCB26,768.5,769,768.75,10120.8209475,11379.3632925,-599.3135,1,15,0,0.2,0.5,0,4,1
MRCB26,769,769.5,769.25,10120.9566021,11379.5251483,-599.7665,1,15,0,0.52,0.5,1,4,1
MRCB26,769.5,770,769.75,10121.0922567,11379.6870041,-600.2195,1,18,2,0.35,0.5,1,4,3
MRCB26,770,770.5,770.25,10121.2279113,11379.8488599,-600.6725,9,18,2,0.66,0.5,1,4,3
MRCB26,770.5,771,770.75,10121.3635659,11380.0107157,-601.1255,9,18,2,2.91,0.5,1,4,3
MRCB26,771,771.5,771.25,10121.4992205,11380.1725715,-601.5785,9,18,2,0.79,0.5,1,4,3
MRCB26,771.5,772,771.75,10121.6348751,11380.3344273,-602.0315,9,18,2,0.88,0.5,1,4,3
MRCB26,772,772.5,772.25,10121.7705297,11380.4962831,-602.4845,9,15,2,0.07,0.5,1,4,3
MRCB26,772.5,773,772.75,10121.9061843,11380.6581389,-602.9375,9,15,2,0.73,0.5,1,4,3
MRCB26,773,773.5,773.25,10122.0418389,11380.8199947,-603.3905,9,15,2,0.5,0.5,1,4,3
MRCB26,773.5,774,773.75,10122.1774935,11380.9818505,-603.8435,9,15,2,0.35,0.5,1,4,3
MRCB26,774,774.5,774.25,10122.3131481,11381.1437063,-604.2965,9,15,2,0.13,0.5,1,4,3
MRCB26,774.5,775,774.75,10122.4488027,11381.3055621,-604.7495,9,15,2,0.91,0.5,1,4,3
MRCB26,775,775.5,775.25,10122.5844573,11381.4674179,-605.2025,9,15,2,0.29,0.5,1,4,3
MRCB26,775.5,776,775.75,10122.7201119,11381.6292737,-605.6555,9,15,2,0.4,0.5,1,4,3
MRCB26,776,776.5,776.25,10122.8557665,11381.7911295,-606.1085,9,15,2,0.25,0.5,1,4,3
MRCB26,776.5,777,776.75,10122.9914211,11381.9529853,-606.5615,9,15,2,0.25,0.5,1,4,3
MRCB26,777,777.5,777.25,10123.1270757,11382.1148411,-607.0145,9,15,2,0.52,0.5,1,4,3
MRCB26,777.5,778,777.75,10123.2627303,11382.2766969,-607.4675,9,15,2,0.23,0.5,1,4,3
MRCB26,778,778.5,778.25,10123.3983849,11382.4385527,-607.9205,9,15,2,0.39,0.5,1,4,3
MRCB26,778.5,779,778.75,10123.5340395,11382.6004085,-608.3735,9,15,2,0.2,0.5,1,4,3
MRCB26,779,779.5,779.25,10123.6696941,11382.7622643,-608.8265,9,15,2,0.16,0.5,1,4,3
MRCB26,779.5,780,779.75,10123.8053487,11382.9241201,-609.2795,9,15,2,0.45,0.5,1,4,3
MRCB26,780,780.5,780.25,10123.9410033,11383.0859759,-609.7325,9,15,2,0.51,0.5,1,4,3
MRCB26,780.5,781,780.75,10124.0766579,11383.2478317,-610.1855,9,15,2,0.1,0.5,1,5,3
MRCB26,781,781.5,781.25,10124.2123125,11383.4096875,-610.6385,9,20,2,0.13,0.5,1,5,3
MRCB26,781.5,782,781.75,10124.3479671,11383.5715433,-611.0915,9,20,2,0.11,0.5,1,5,3
MRCB26,782,782.5,782.25,10124.4836217,11383.7333991,-611.5445,9,20,2,0.02,0.5,1,5,3
MRCB26,782.5,783,782.75,10124.6192763,11383.8952549,-611.9975,9,20,2,0.17,0.5,1,5,3
MRCB26,783,783.5,783.25,10124.7549309,11384.0571107,-612.4505,9,20,2,0.01,0.5,1,5,3
MRCB26,783.5,784,783.75,10124.8905855,11384.2189665,-612.9035,9,20,2,0.02,0.5,1,1,3
MRCB26,784,784.5,784.25,10125.0262401,11384.3808223,-613.3565,9,1,2,0.28,0.5,1,1,3
MRCB26,784.5,785,784.75,10125.1618947,11384.5426781,-613.8095,9,1,2,0.09,0.5,1,1,3
MRCB26,785,785.5,785.25,10125.2975493,11384.7045339,-614.2625,9,1,2,0.16,0.5,1,1,3
MRCB26,785.5,786,785.75,10125.4332039,11384.8663897,-614.7155,9,1,2,0.72,0.5,1,1,3
MRCB26,786,786.5,786.25,10125.5688585,11385.0282455,-615.1685,9,1,2,0.24,0.5,1,1,3
MRCB26,786.5,787,786.75,10125.7045131,11385.1901013,-615.6215,9,1,2,0.15,0.5,1,1,3
MRCB26,787,787.5,787.25,10125.8401677,11385.3519571,-616.0745,9,1,2,0.02,0.5,1,1,3
MRCB26,787.5,788,787.75,10125.9758223,11385.5138129,-616.5275,9,1,2,0.05,0.5,1,1,3
MRCB26,788,788.5,788.25,10126.1114769,11385.6756687,-616.9805,9,1,2,0.03,0.5,1,1,3
MRCB26,788.5,789,788.75,10126.2471315,11385.8375245,-617.4335,9,1,2,0.04,0.5,1,1,3
MRCB26,789,789.5,789.25,10126.3827861,11385.9993803,-617.8865,9,1,2,0.19,0.5,1,1,3
MRCB26,789.5,790,789.75,10126.5184407,11386.1612361,-618.3395,9,1,2,0.85,0.5,1,4,3
MRCB26,790,790.5,790.25,10126.6540953,11386.3230919,-618.7925,9,15,2,0.84,0.5,0,5,2
MRCB26,790.5,791,790.75,10126.7897499,11386.4849477,-619.2455,2,20,0,0.26,0.5,0,5,14
MRCB26,791,791.5,791.25,10126.9254045,11386.6468035,-619.6985,28,20,0,0.07,0.5,0,5,14
MRCB26,791.5,792,791.75,10127.0610591,11386.8086593,-620.1515,28,20,0,0.06,0.5,0,5,14
MRCB26,792,792.5,792.25,10127.1967137,11386.9705151,-620.6045,28,20,0,0.01,0.5,0,5,14
MRCB26,792.5,793,792.75,10127.3323683,11387.1323709,-621.0575,28,20,0,0.26,0.5,0,1,1
MRCB26,793,793.5,793.25,10127.4680229,11387.2942267,-621.5105,1,1,0,0.35,0.5,0,1,1
MRCB26,793.5,794,793.75,10127.6036775,11387.4560825,-621.9635,1,1,0,0.49,0.5,0,1,1
MRCB26,794,794.5,794.25,10127.7393321,11387.6179383,-622.4165,1,1,0,0.07,0.5,1,2,6
MRCB26,794.5,795,794.75,10127.8749867,11387.7797941,-622.8695,10,8,2,0.01,0.5,1,2,13
MRCB26,795,795.5,795.25,10128.0106413,11387.9416499,-623.3225,23,8,2,0.01,0.5,1,2,13
MRCB26,795.5,796,795.75,10128.1462959,11388.1035057,-623.7755,23,8,2,0.01,0.5,1,2,13
MRCB26,796,796.5,796.25,10128.2819505,11388.2653615,-624.2285,23,8,2,0.01,0.5,1,2,13
MRCB26,796.5,797,796.75,10128.4176051,11388.4272173,-624.6815,23,8,2,0.01,0.5,1,2,13
MRCB26,797,797.5,797.25,10128.5532597,11388.5890731,-625.1345,23,8,2,0.24,0.5,0,2,13
MRCB26,797.5,798,797.75,10128.6889143,11388.7509289,-625.5875,23,8,0,0.01,0.5,0,5,6
MRCB26,798,798.5,798.25,10128.8245689,11388.9127847,-626.0405,10,20,0,0.01,0.5,1,2,1
MRCB26,802,802.5,802.25,10129.9098057,11390.2076311,-629.6645,1,8,2,0.01,0.5,0,4,6
MRCB26,802.5,803,802.75,10130.0454603,11390.3694869,-630.1175,10,15,0,0.01,0.5,0,4,3
MRCB26,803,803.5,803.25,10130.1811149,11390.5313427,-630.5705,9,15,0,0.44,0.5,0,4,3
MRCB26,803.5,804,803.75,10130.3167695,11390.6931985,-631.0235,9,15,0,0.01,0.5,0,4,3
MRCB26,804,804.5,804.25,10130.4524241,11390.8550543,-631.4765,9,15,0,0.05,0.5,0,4,3
MRCB26,804.5,805,804.75,10130.5880787,11391.0169101,-631.9295,9,15,0,0.01,0.5,0,4,3
MRCB26,805,805.5,805.25,10130.7237333,11391.1787659,-632.3825,9,15,0,0.01,0.5,0,5,6
MRCB26,805.5,806,805.75,10130.8593879,11391.3406217,-632.8355,10,20,0,0.03,0.5,0,5,1
MRCB26,806,806.5,806.25,10130.9950425,11391.5024775,-633.2885,1,20,0,0.01,0.5,0,5,1
MRCB26,806.5,807,806.75,10131.1306971,11391.6643333,-633.7415,1,20,0,0.01,0.5,0,5,1
MRCB26,807,807.5,807.25,10131.2663517,11391.8261891,-634.1945,1,20,0,0.01,0.5,0,5,1
MRCB26,807.5,808,807.75,10131.4020063,11391.9880449,-634.6475,1,20,0,0.01,0.5,0,1,1
MRCB26,808,808.5,808.25,10131.5376609,11392.1499007,-635.1005,1,1,0,0.1,0.5,0,1,1
MRCB26,808.5,809,808.75,10131.6733155,11392.3117565,-635.5535,1,1,0,0.35,0.5,0,1,1
MRCB26,809,809.5,809.25,10131.8089701,11392.4736123,-636.0065,1,1,0,0.05,0.5,0,1,1
MRCB26,809.5,810,809.75,10131.9446247,11392.6354681,-636.4595,1,1,0,0.05,0.5,0,2,3
MRCB27,252.5,253,252.75,9762.681335,10768.901705,-105.21325,18,14,0,0.01,0.5,0,2,3
MRCB27,253,253.5,253.25,9762.864305,10769.120015,-105.62275,18,14,0,0.01,0.5,0,2,3
MRCB27,253.5,254,253.75,9763.047275,10769.338325,-106.03225,18,14,0,0.01,0.5,0,2,3
MRCB27,254,254.5,254.25,9763.230245,10769.556635,-106.44175,18,14,0,0.01,0.5,0,2,3
MRCB27,254.5,255,254.75,9763.413215,10769.774945,-106.85125,18,14,0,0.01,0.5,0,2,3
MRCB27,255,255.5,255.25,9763.596185,10769.993255,-107.26075,18,14,0,0.01,0.5,0,2,3
MRCB27,255.5,256,255.75,9763.779155,10770.211565,-107.67025,18,14,0,0.01,0.5,3,4,1
MRCB27,256,256.5,256.25,9763.962125,10770.429875,-108.07975,1,52,5,0.01,0.5,3,4,1
MRCB27,256.5,257,256.75,9764.145095,10770.648185,-108.48925,1,52,5,0.04,0.5,3,4,1
MRCB27,257,257.5,257.25,9764.328065,10770.866495,-108.89875,1,52,5,0.18,0.5,3,4,1
MRCB27,257.5,258,257.75,9764.511035,10771.084805,-109.30825,1,52,5,0.22,0.5,3,4,1
MRCB27,258,258.5,258.25,9764.694005,10771.303115,-109.71775,1,52,5,0.07,0.5,3,4,1
MRCB27,258.5,259,258.75,9764.876975,10771.521425,-110.12725,1,52,5,0.02,0.5,0,1,1
MRCB27,259,259.5,259.25,9765.059945,10771.739735,-110.53675,1,2,0,0.14,0.5,0,1,1
MRCB27,259.5,260,259.75,9765.242915,10771.958045,-110.94625,1,2,0,0.1,0.5,0,1,1
MRCB27,260,260.5,260.25,9765.425885,10772.176355,-111.35575,1,2,0,0.04,0.5,0,1,1
MRCB27,260.5,261,260.75,9765.608855,10772.394665,-111.76525,1,2,0,0.05,0.5,0,1,1
MRCB27,261,261.5,261.25,9765.791825,10772.612975,-112.17475,1,2,0,0.02,0.5,0,1,1
MRCB27,261.5,262,261.75,9765.974795,10772.831285,-112.58425,1,2,0,0.01,0.5,1,5,2
MRCB27,262,262.5,262.25,9766.157765,10773.049595,-112.99375,2,20,1,0.08,0.5,1,5,2
MRCB27,262.5,263,262.75,9766.340735,10773.267905,-113.40325,2,20,1,0.04,0.5,1,5,2
MRCB27,263,263.5,263.25,9766.523705,10773.486215,-113.81275,2,20,1,0.01,0.5,1,5,2
MRCB27,263.5,264,263.75,9766.706675,10773.704525,-114.22225,2,20,1,0.01,0.5,1,2,3
MRCB27,267,267.5,267.25,9767.987465,10775.232695,-117.08875,9,14,1,0.01,0.5,1,2,3
MRCB27,267.5,268,267.75,9768.170435,10775.451005,-117.49825,9,14,1,0.01,0.5,1,2,10
MRCB27,268,268.5,268.25,9768.353405,10775.669315,-117.90775,16,14,1,0.12,0.5,1,2,10
MRCB27,268.5,269,268.75,9768.536375,10775.887625,-118.31725,16,14,1,0.01,0.5,1,2,10
MRCB27,269,269.5,269.25,9768.719345,10776.105935,-118.72675,16,14,1,0.01,0.5,1,2,10
MRCB27,269.5,270,269.75,9768.902315,10776.324245,-119.13625,16,14,1,0.01,0.5,1,2,10
MRCB27,270,270.5,270.25,9769.085285,10776.542555,-119.54575,16,14,1,0.01,0.5,1,2,10
MRCB27,270.5,271,270.75,9769.268255,10776.760865,-119.95525,16,14,1,0.01,0.5,0,2,10
MRCB27,271,271.5,271.25,9769.451225,10776.979175,-120.36475,16,14,0,0.13,0.5,0,2,10
MRCB27,271.5,272,271.75,9769.634195,10777.197485,-120.77425,16,14,0,0.04,0.5,0,1,3
MRCB27,272,272.5,272.25,9769.817165,10777.415795,-121.18375,9,60,0,0.11,0.5,0,1,3
MRCB27,272.5,273,272.75,9770.000135,10777.634105,-121.59325,9,60,0,0.11,0.5,0,1,3
MRCB27,273,273.5,273.25,9770.183105,10777.852415,-122.00275,9,60,0,0.15,0.5,0,1,3
MRCB27,273.5,274,273.75,9770.366075,10778.070725,-122.41225,9,60,0,0.08,0.5,1,5,3
MRCB27,274,274.5,274.25,9770.549045,10778.289035,-122.82175,9,20,1,0.07,0.5,1,5,3
MRCB27,274.5,275,274.75,9770.732015,10778.507345,-123.23125,9,20,1,0.01,0.5,1,5,3
MRCB27,275,275.5,275.25,9770.914985,10778.725655,-123.64075,9,20,1,0.05,0.5,1,5,3
MRCB27,275.5,276,275.75,9771.097955,10778.943965,-124.05025,9,20,1,0.04,0.5,1,5,3
MRCB27,276,276.5,276.25,9771.280925,10779.162275,-124.45975,9,20,1,0.08,0.5,1,5,3
MRCB27,276.5,277,276.75,9771.463895,10779.380585,-124.86925,9,20,1,0.06,0.5,1,5,3
MRCB27,277,277.5,277.25,9771.646865,10779.598895,-125.27875,9,20,1,0.04,0.5,1,5,3
MRCB27,277.5,278,277.75,9771.829835,10779.817205,-125.68825,9,20,1,0.02,0.5,1,5,3
MRCB27,278,278.5,278.25,9772.012805,10780.035515,-126.09775,9,20,1,0.02,0.5,1,5,3
MRCB27,278.5,279,278.75,9772.195775,10780.253825,-126.50725,9,20,1,0.01,0.5,1,5,3
MRCB27,279,279.5,279.25,9772.378745,10780.472135,-126.91675,9,20,1,0.01,0.5,1,5,3
MRCB27,279.5,280,279.75,9772.561715,10780.690445,-127.32625,9,20,1,0.07,0.5,1,4,3
MRCB27,280,280.5,280.25,9772.744685,10780.908755,-127.73575,9,15,1,0.01,0.5,0,2,10
MRCB27,280.5,281,280.75,9772.927655,10781.127065,-128.14525,19,14,0,0.01,0.5,0,2,10
MRCB27,281,281.5,281.25,9773.110625,10781.345375,-128.55475,19,14,0,0.01,0.5,2,2,7
MRCB27,281.5,282,281.75,9773.293595,10781.563685,-128.96425,12,14,16,0.01,0.5,2,2,7
MRCB27,282,282.5,282.25,9773.476565,10781.781995,-129.37375,12,14,16,0.03,0.5,2,2,7
MRCB27,282.5,283,282.75,9773.659535,10782.000305,-129.78325,12,14,16,0.03,0.5,0,1,10
MRCB27,283,283.5,283.25,9773.842505,10782.218615,-130.19275,16,19,0,0.02,0.5,0,1,10
MRCB27,283.5,284,283.75,9774.025475,10782.436925,-130.60225,16,19,0,0.06,0.5,0,1,10
MRCB27,284,284.5,284.25,9774.208445,10782.655235,-131.01175,16,19,0,0.01,0.5,0,1,10
MRCB27,284.5,285,284.75,9774.391415,10782.873545,-131.42125,16,19,0,0.01,0.5,0,1,10
MRCB27,285,285.5,285.25,9774.574385,10783.091855,-131.83075,16,19,0,0.01,0.5,0,1,10
MRCB27,285.5,286,285.75,9774.757355,10783.310165,-132.24025,16,19,0,0.01,0.5,1,2,10
MRCB27,286,286.5,286.25,9774.940325,10783.528475,-132.64975,16,14,1,0.01,0.5,1,2,10
MRCB27,286.5,287,286.75,9775.123295,10783.746785,-133.05925,16,14,1,0.02,0.5,1,2,10
MRCB27,287,287.5,287.25,9775.306265,10783.965095,-133.46875,16,14,1,0.07,0.5,1,2,10
MRCB27,287.5,288,287.75,9775.489235,10784.183405,-133.87825,16,14,1,0.01,0.5,1,2,10
MRCB27,288,288.5,288.25,9775.672205,10784.401715,-134.28775,16,14,1,0.04,0.5,1,2,10
MRCB27,288.5,289,288.75,9775.855175,10784.620025,-134.69725,16,14,1,0.09,0.5,1,2,10
MRCB27,289,289.5,289.25,9776.038145,10784.838335,-135.10675,16,14,1,0.02,0.5,1,5,3
MRCB27,289.5,290,289.75,9776.221115,10785.056645,-135.51625,9,34,1,0.01,0.5,1,5,3
MRCB27,290,290.5,290.25,9776.404085,10785.274955,-135.92575,9,34,1,0.02,0.5,1,5,3
MRCB27,290.5,291,290.75,9776.587055,10785.493265,-136.33525,9,34,1,0.01,0.5,1,5,3
MRCB27,291,291.5,291.25,9776.770025,10785.711575,-136.74475,9,34,1,0.07,0.5,1,5,3
MRCB27,291.5,292,291.75,9776.952995,10785.929885,-137.15425,9,34,1,0.21,0.5,1,2,2
MRCB27,292,292.5,292.25,9777.135965,10786.148195,-137.56375,2,14,1,0.09,0.5,1,2,2
MRCB27,292.5,293,292.75,9777.318935,10786.366505,-137.97325,2,14,1,0.22,0.5,1,5,2
MRCB27,293,293.5,293.25,9777.501905,10786.584815,-138.38275,2,51,1,0.02,0.5,1,5,2
MRCB27,293.5,294,293.75,9777.684875,10786.803125,-138.79225,2,51,1,0.01,0.5,1,5,2
MRCB27,294,294.5,294.25,9777.867845,10787.021435,-139.20175,2,51,1,0.01,0.5,1,5,2
MRCB27,294.5,295,294.75,9778.050815,10787.239745,-139.61125,2,51,1,0.04,0.5,1,4,3
MRCB27,295,295.5,295.25,9778.233785,10787.458055,-140.02075,9,18,1,0.03,0.5,1,4,3
MRCB27,295.5,296,295.75,9778.416755,10787.676365,-140.43025,9,18,1,0.11,0.5,1,4,3
MRCB27,296,296.5,296.25,9778.599725,10787.894675,-140.83975,9,18,1,0.05,0.5,1,4,3
MRCB27,296.5,297,296.75,9778.782695,10788.112985,-141.24925,9,18,1,0.09,0.5,1,4,3
MRCB27,297,297.5,297.25,9778.965665,10788.331295,-141.65875,9,18,1,0.24,0.5,1,4,3
MRCB27,297.5,298,297.75,9779.148635,10788.549605,-142.06825,9,18,1,0.13,0.5,0,5,3
MRCB27,298,298.5,298.25,9779.331605,10788.767915,-142.47775,9,20,0,0.11,0.5,0,5,3
MRCB27,298.5,299,298.75,9779.514575,10788.986225,-142.88725,9,20,0,0.09,0.5,0,5,3
MRCB27,299,299.5,299.25,9779.697545,10789.204535,-143.29675,9,20,0,0.02,0.5,0,5,3
MRCB27,299.5,300,299.75,9779.880515,10789.422845,-143.70625,9,20,0,0.02,0.5,0,4,10
MRCB27,301,301.5,301.25,9780.429425,10790.077775,-144.93475,16,18,0,0.01,0.5,0,4,10
MRCB27,301.5,302,301.75,9780.612395,10790.296085,-145.34425,16,15,0,0.01,0.5,0,4,10
MRCB27,302,302.5,302.25,9780.795365,10790.514395,-145.75375,16,15,0,0.01,0.5,0,4,10
MRCB27,302.5,303,302.75,9780.978335,10790.732705,-146.16325,16,15,0,0.01,0.5,0,4,10
MRCB27,303,303.5,303.25,9781.161305,10790.951015,-146.57275,16,15,0,0.01,0.5,0,4,10
MRCB27,303.5,304,303.75,9781.344275,10791.169325,-146.98225,16,15,0,0.01,0.5,0,2,3
MRCB27,304,304.5,304.25,9781.527245,10791.387635,-147.39175,11,14,0,0.23,0.5,0,2,3
MRCB27,304.5,305,304.75,9781.710215,10791.605945,-147.80125,9,79,0,0.18,0.5,0,2,3
MRCB27,305,305.5,305.25,9781.893185,10791.824255,-148.21075,9,79,0,0.12,0.5,0,2,3
MRCB27,305.5,306,305.75,9782.076155,10792.042565,-148.62025,9,79,0,0.16,0.5,0,2,3
MRCB27,306,306.5,306.25,9782.259125,10792.260875,-149.02975,9,79,0,0.17,0.5,0,2,3
MRCB27,306.5,307,306.75,9782.442095,10792.479185,-149.43925,9,79,0,0.13,0.5,0,2,3
MRCB27,307,307.5,307.25,9782.625065,10792.697495,-149.84875,9,14,0,0.11,0.5,0,4,3
